angle_deg,model,n_b,G_T_linear,p_rf_W,at_cap,acm_mode,bits_per_beam_step_bit,bits_per_user_step_bit,energy_per_step_J,ee_bit_per_J
0.470333333,b0,1,1894.934615432,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.473100000,a-r0,1,1893.725341764,0.335463161891,0,QPSK 1/4,2048126311.111111,2048126311.111111,129.886630182,15768569.161015
0.473100000,a-r0,2,1893.725341764,0.537829767989,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.153760372,20592634.874454
0.473100000,a-r0,4,1893.725341764,1.457621736586,0,QPSK 3/4,6214331644.444445,1553582911.111111,253.197137096,24543451.461239
0.473100000,b0,1,1893.725341764,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.475866667,a-r0,1,1892.509680631,0.335678647990,0,QPSK 1/4,2048126311.111111,2048126311.111111,129.923143296,15764137.621294
0.475866667,a-r0,2,1892.509680631,0.538175245083,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.199993032,20586691.976070
0.475866667,a-r0,4,1892.509680631,1.458558045716,0,QPSK 3/4,6214331644.444445,1553582911.111111,253.273248350,24536075.897954
0.475866667,b0,1,1892.509680631,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.478633333,a-r0,1,1891.287644025,0.335895543393,0,QPSK 1/4,2048126311.111111,2048126311.111111,129.959883378,15759681.048336
0.478633333,a-r0,2,1891.287644025,0.538522981639,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.246513076,20580715.597575
0.478633333,a-r0,4,1891.287644025,1.459500478418,0,QPSK 3/4,6214331644.444445,1553582911.111111,253.349832715,24528658.960777
0.478633333,b0,1,1891.287644025,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.481400000,a-r0,1,1890.059243997,0.336113850885,0,QPSK 1/4,2048126311.111111,2048126311.111111,129.996850678,15755199.456196
0.481400000,a-r0,2,1890.059243997,0.538872982120,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.293320822,20574705.759345
0.481400000,a-r0,4,1890.059243997,1.460449046793,0,QPSK 3/4,6214331644.444445,1553582911.111111,253.426890716,24521200.677975
0.481400000,b0,1,1890.059243997,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.484166667,a-r0,1,1888.824492659,0.336333573273,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.034045451,15750692.859007
0.484166667,a-r0,2,1888.824492659,0.539225251025,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.340416593,20568662.481869
0.484166667,a-r0,4,1888.824492659,1.461403763032,0,QPSK 3/4,6214331644.444445,1553582911.111111,253.504422881,24513701.077972
0.484166667,b0,1,1888.824492659,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.486933333,a-r0,1,1887.583402180,0.336554713380,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.071467951,15746161.270983
0.486933333,a-r0,2,1887.583402180,0.539579792882,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.387800711,20562585.785753
0.486933333,a-r0,4,1887.583402180,1.462364639407,0,QPSK 3/4,6214331644.444445,1553582911.111111,253.582429741,24506160.189351
0.486933333,b0,1,1887.583402180,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.489700000,a-r0,1,1886.335984786,0.336777274051,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.109118435,15741604.706421
0.489700000,a-r0,2,1886.335984786,0.539936612253,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.435473501,20556475.691719
0.489700000,a-r0,4,1886.335984786,1.463331688279,0,QPSK 3/4,6214331644.444445,1553582911.111111,253.660911833,24498578.040850
0.489700000,b0,1,1886.335984786,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.492466667,a-r0,1,1885.082252765,0.337001258152,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.146997162,15737023.179698
0.492466667,a-r0,2,1885.082252765,0.540295713729,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.483435290,20550332.220604
0.492466667,a-r0,4,1885.082252765,1.464304922096,0,QPSK 3/4,6214331644.444445,1553582911.111111,253.739869693,24490954.661369
0.492466667,b0,1,1885.082252765,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.495233333,a-r0,1,1883.822218461,0.337226668566,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.185104392,15732416.705270
0.495233333,a-r0,2,1883.822218461,0.540657101936,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.531686407,20544155.393362
0.495233333,a-r0,4,1883.822218461,1.465284353390,0,QPSK 3/4,6214331644.444445,1553582911.111111,253.819303866,24483290.079960
0.495233333,b0,1,1883.822218461,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.498000000,a-r0,1,1882.555894275,0.337453508198,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.223440386,15727785.297676
0.498000000,a-r0,2,1882.555894275,0.541020781531,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.580227185,20537945.231062
0.498000000,a-r0,4,1882.555894275,1.466269994784,0,QPSK 3/4,6214331644.444445,1553582911.111111,253.899214896,24475584.325838
0.498000000,b0,1,1882.555894275,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.500766667,a-r0,1,1881.283292669,0.337681779973,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.262005407,15723128.971537
0.500766667,a-r0,2,1881.283292669,0.541386757202,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.629057956,20531701.754888
0.500766667,a-r0,4,1881.283292669,1.467261858985,0,QPSK 3/4,6214331644.444445,1553582911.111111,253.979603332,24467837.428370
0.500766667,b0,1,1881.283292669,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.503533333,a-r0,1,1880.004426160,0.337911486836,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.300799722,15718447.741551
0.503533333,a-r0,2,1880.004426160,0.541755033671,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.678179055,20525424.986141
0.503533333,a-r0,4,1880.004426160,1.468259958790,0,QPSK 3/4,6214331644.444445,1553582911.111111,254.060469727,24460049.417085
0.503533333,b0,1,1880.004426160,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.506300000,a-r0,1,1878.719307324,0.338142631752,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.339823596,15713741.622500
0.506300000,a-r0,2,1878.719307324,0.542125615693,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.727590822,20519114.946236
0.506300000,a-r0,4,1878.719307324,1.469264307084,0,QPSK 3/4,6214331644.444445,1553582911.111111,254.141814637,24452220.321665
0.506300000,b0,1,1878.719307324,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.509066667,a-r0,1,1877.427948792,0.338375217707,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.379077298,15709010.629246
0.509066667,a-r0,2,1877.427948792,0.542498508053,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.777293596,20512771.656705
0.509066667,a-r0,4,1877.427948792,1.470274916838,0,QPSK 3/4,6214331644.444445,1553582911.111111,254.223638621,24444350.171952
0.509066667,b0,1,1877.427948792,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.511833333,a-r0,1,1876.130363256,0.338609247707,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.418561099,15704254.776732
0.511833333,a-r0,2,1876.130363256,0.542873715571,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.827287718,20506395.139195
0.511833333,a-r0,4,1876.130363256,1.471291801114,0,QPSK 3/4,6214331644.444445,1553582911.111111,254.305942243,24436438.997943
0.511833333,b0,1,1876.130363256,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.514600000,a-r0,1,1874.826563461,0.338844724777,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.458275269,15699474.079981
0.514600000,a-r0,2,1874.826563461,0.543251243100,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.877573533,20499985.415468
0.514600000,a-r0,4,1874.826563461,1.472314973063,0,QPSK 3/4,6214331644.444445,1553582911.111111,254.388726070,24428486.829793
0.514600000,b0,1,1874.826563461,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.517366667,a-r0,1,1873.516562211,0.339081651967,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.498220084,15694668.554097
0.517366667,a-r0,2,1873.516562211,0.543631095524,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.928151388,20493542.507402
0.517366667,a-r0,4,1873.516562211,1.473344445924,0,QPSK 3/4,6214331644.444445,1553582911.111111,254.471990671,24420493.697812
0.517366667,b0,1,1873.516562211,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.520133333,a-r0,1,1872.200372365,0.339320032342,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.538395817,15689838.214266
0.520133333,a-r0,2,1872.200372365,0.544013277761,0,QPSK 2/5,3297987911.111111,1648993955.555555,160.979021631,20487066.436990
0.520133333,a-r0,4,1872.200372365,1.474380233026,0,QPSK 3/4,6214331644.444445,1553582911.111111,254.555736620,24412459.632468
0.520133333,b0,1,1872.200372365,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.522900000,a-r0,1,1870.878006840,0.339559868991,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.578802745,15684983.075754
0.522900000,a-r0,2,1870.878006840,0.544397794764,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.030184612,20480557.226341
0.522900000,a-r0,4,1870.878006840,1.475422347789,0,QPSK 3/4,6214331644.444445,1553582911.111111,254.639964494,24404384.664385
0.522900000,b0,1,1870.878006840,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.525666667,a-r0,1,1869.549478608,0.339801165024,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.619441148,15680103.153907
0.525666667,a-r0,2,1869.549478608,0.544784651516,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.081640684,20474014.897678
0.525666667,a-r0,4,1869.549478608,1.476470803722,0,QPSK 3/4,6214331644.444445,1553582911.111111,254.724674875,24396268.824343
0.525666667,b0,1,1869.549478608,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.528433333,a-r0,1,1868.214800698,0.340043923570,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.660311306,15675198.464153
0.528433333,a-r0,2,1868.214800698,0.545173853036,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.133390203,20467439.473340
0.528433333,a-r0,4,1868.214800698,1.477525614425,0,QPSK 3/4,6214331644.444445,1553582911.111111,254.809868346,24388112.143279
0.528433333,b0,1,1868.214800698,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.531200000,a-r0,1,1866.873986193,0.340288147781,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.701413501,15670269.022000
0.531200000,a-r0,2,1866.873986193,0.545565404376,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.185433525,20460830.975782
0.531200000,a-r0,4,1866.873986193,1.478586793589,0,QPSK 3/4,6214331644.444445,1553582911.111111,254.895545496,24379914.652284
0.531200000,b0,1,1866.873986193,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.533966667,a-r0,1,1865.527048232,0.340533840827,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.742748016,15665314.843036
0.533966667,a-r0,2,1865.527048232,0.545959310620,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.237771010,20454189.427572
0.533966667,a-r0,4,1865.527048232,1.479654354996,0,QPSK 3/4,6214331644.444445,1553582911.111111,254.981706916,24371676.382608
0.533966667,b0,1,1865.527048232,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.536733333,a-r0,1,1864.174000011,0.340781005903,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.784315137,15660335.942932
0.536733333,a-r0,2,1864.174000011,0.546355576888,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.290403019,20447514.851396
0.536733333,a-r0,4,1864.174000011,1.480728312520,0,QPSK 3/4,6214331644.444445,1553582911.111111,255.068353201,24363397.365655
0.536733333,b0,1,1864.174000011,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.539500000,a-r0,1,1862.814854779,0.341029646221,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.826115151,15655332.337438
0.539500000,a-r0,2,1862.814854779,0.546754208333,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.343329915,20440807.270052
0.539500000,a-r0,4,1862.814854779,1.481808680126,0,QPSK 3/4,6214331644.444445,1553582911.111111,255.155484950,24355077.632984
0.539500000,b0,1,1862.814854779,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.542266667,a-r0,1,1861.449625842,0.341279765019,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.868148348,15650304.042384
0.542266667,a-r0,2,1861.449625842,0.547155210142,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.396552066,20434066.706455
0.542266667,a-r0,4,1861.449625842,1.482895471872,0,QPSK 3/4,6214331644.444445,1553582911.111111,255.243102765,24346717.216310
0.542266667,b0,1,1861.449625842,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.545033333,a-r0,1,1860.078326559,0.341531365551,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.910415018,15645251.073683
0.545033333,a-r0,2,1860.078326559,0.547558587535,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.450069839,20427293.183635
0.545033333,a-r0,4,1860.078326559,1.483988701909,0,QPSK 3/4,6214331644.444445,1553582911.111111,255.331207253,24338316.147506
0.545033333,b0,1,1860.078326559,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.547800000,a-r0,1,1858.700970345,0.341784451096,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.952915453,15640173.447326
0.547800000,a-r0,2,1858.700970345,0.547964345769,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.503883603,20420486.724736
0.547800000,a-r0,4,1858.700970345,1.485088384479,0,QPSK 3/4,6214331644.444445,1553582911.111111,255.419799022,24329874.458597
0.547800000,b0,1,1858.700970345,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.550566667,a-r0,1,1857.317570668,0.342039024954,0,QPSK 1/4,2048126311.111111,2048126311.111111,130.995649947,15635071.179387
0.550566667,a-r0,2,1857.317570668,0.548372490134,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.557993732,20413647.353017
0.550566667,a-r0,4,1857.317570668,1.486194533920,0,QPSK 3/4,6214331644.444445,1553582911.111111,255.508878686,24321392.181766
0.550566667,b0,1,1857.317570668,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.553333333,a-r0,1,1855.928141051,0.342295090446,0,QPSK 1/4,2048126311.111111,2048126311.111111,131.038618797,15629944.286019
0.553333333,a-r0,2,1855.928141051,0.548783025953,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.612400601,20406775.091851
0.553333333,a-r0,4,1855.928141051,1.487307164660,0,QPSK 3/4,6214331644.444445,1553582911.111111,255.598446862,24312869.349347
0.553333333,b0,1,1855.928141051,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.556100000,a-r0,1,1854.532695070,0.342552650913,0,QPSK 1/4,2048126311.111111,2048126311.111111,131.081822300,15624792.783457
0.556100000,a-r0,2,1854.532695070,0.549195958585,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.667104585,20399869.964729
0.556100000,a-r0,4,1854.532695070,1.488426291226,0,QPSK 3/4,6214331644.444445,1553582911.111111,255.688504170,24304305.993835
0.556100000,b0,1,1854.532695070,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.558866667,a-r0,1,1853.131246356,0.342811709721,0,QPSK 1/4,2048126311.111111,2048126311.111111,131.125260755,15619616.688014
0.558866667,a-r0,2,1853.131246356,0.549611293425,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.722106065,20392931.995253
0.558866667,a-r0,4,1853.131246356,1.489551928233,0,QPSK 3/4,6214331644.444445,1553582911.111111,255.779051234,24295702.147874
0.558866667,b0,1,1853.131246356,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.561633333,a-r0,1,1851.723808594,0.343072270256,0,QPSK 1/4,2048126311.111111,2048126311.111111,131.168934464,15614416.016088
0.561633333,a-r0,2,1851.723808594,0.550029035901,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.777405421,20385961.207142
0.561633333,a-r0,4,1851.723808594,1.490684090397,0,QPSK 3/4,6214331644.444445,1553582911.111111,255.870088682,24287057.844267
0.561633333,b0,1,1851.723808594,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.564400000,a-r0,1,1850.310395520,0.343334335925,0,QPSK 1/4,2048126311.111111,2048126311.111111,131.212843730,15609190.784153
0.564400000,a-r0,2,1850.310395520,0.550449191477,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.833003038,20378957.624228
0.564400000,a-r0,4,1850.310395520,1.491822792523,0,QPSK 3/4,6214331644.444445,1553582911.111111,255.961617146,24278373.115969
0.564400000,b0,1,1850.310395520,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.567166667,a-r0,1,1848.891020925,0.343597910159,0,QPSK 1/4,2048126311.111111,2048126311.111111,131.256988857,15603941.008765
0.567166667,a-r0,2,1848.891020925,0.550871765653,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.888899301,20371921.270459
0.567166667,a-r0,4,1848.891020925,1.492968049517,0,QPSK 3/4,6214331644.444445,1553582911.111111,256.053637261,24269647.996092
0.567166667,b0,1,1848.891020925,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.569933333,a-r0,1,1847.465698653,0.343862996409,0,QPSK 1/4,2048126311.111111,2048126311.111111,131.301370152,15598666.706563
0.569933333,a-r0,2,1847.465698653,0.551296763961,0,QPSK 2/5,3297987911.111111,1648993955.555555,161.945094597,20364852.169896
0.569933333,a-r0,4,1847.465698653,1.494119876376,0,QPSK 3/4,6214331644.444445,1553582911.111111,256.146149665,24260882.517899
0.569933333,b0,1,1847.465698653,1.650000000000,1,QPSK 3/4,6214331644.444445,6214331644.444445,268.353221940,23157283.521755
0.572700000,a-r0,1,1846.034442599,0.344129598149,0,QPSK 1/4,2048126311.111111,2048126311.111111,131.345987923,15593367.894264
0.572700000,a-r0,2,1846.034442599,0.551724191973,0,QPSK 2/5,3297987911.111111,1648993955.555555,162.001589318,20357750.346717
